Run,Model,Observed,Predicted,Delta
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,0,1
46,baseline + LVN,1,0,1
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,0,1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,1,0,1
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,1,0,1
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,1,1,0
46,baseline + LVN,0,1,-1
46,baseline + LVN,1,1,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
46,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,1,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,0,1
47,baseline + LVN,1,0,1
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,0,1
47,baseline + LVN,0,0,0
47,baseline + LVN,0,0,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,0,1,-1
47,baseline + LVN,0,1,-1
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
47,baseline + LVN,1,1,0
