Run,Model,Observed,Predicted,Delta
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,0,1,-1
1,baseline + no WHG ancestry + mobility,1,1,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,1,0,1
1,baseline + no WHG ancestry + mobility,0,0,0
1,baseline + no WHG ancestry + mobility,0,0,0
